date,county,sum_sale_dollars,sum_sale_liters
2017-01-03T00:00:00.000,PLYMOUTH,1755.54,127.50
2019-12-06T00:00:00.000,ADAMS,3298.03,218.50
2018-09-26T00:00:00.000,LINN,69741.21,4404.70
2014-03-03T00:00:00.000,Jefferson,13379.62,978.12
2019-06-21T00:00:00.000,DES MOINES,67669.90,4318.36
2017-10-18T00:00:00.000,WOODBURY,213829.39,13505.76
2018-12-17T00:00:00.000,HARRISON,17212.40,1236.31
2017-10-18T00:00:00.000,Marion,2696.99,133.64
2013-09-23T00:00:00.000,Keokuk,3698.91,328.12
2019-10-11T00:00:00.000,JACKSON,1131.16,93.40
2013-05-28T00:00:00.000,Wright,5768.35,500.47
2017-05-05T00:00:00.000,BREMER,4918.80,377.88
2014-04-30T00:00:00.000,Mahaska,14460.97,1234.65
2013-09-09T00:00:00.000,Black Hawk,65011.93,5165.20
2014-01-22T00:00:00.000,Hamilton,3374.51,287.00
2019-03-06T00:00:00.000,Marion,2042.78,120.85
2013-03-18T00:00:00.000,Clarke,8496.67,730.50
2019-10-18T00:00:00.000,SAC,54.00,3.50
2017-11-10T00:00:00.000,Black Hawk,5338.88,426.17
2019-10-03T00:00:00.000,Polk,66120.92,3117.07
2017-09-25T00:00:00.000,FLOYD,18903.09,1312.10
2014-06-25T00:00:00.000,Ida,7741.52,652.05
2019-07-25T00:00:00.000,Webster,47.25,2.25
2019-01-29T00:00:00.000,OBRIEN,28132.08,2184.11
2012-06-06T00:00:00.000,Keokuk,2576.43,252.25
2019-04-01T00:00:00.000,,9851.32,705.22
2012-06-13T00:00:00.000,Harrison,9959.14,841.11
2015-04-16T00:00:00.000,Carroll,38799.86,2991.51
2015-04-22T00:00:00.000,Hancock,5742.66,582.50
2013-11-07T00:00:00.000,Boone,3429.94,351.73
2017-02-15T00:00:00.000,APPANOOSE,8443.14,663.28
2018-11-16T00:00:00.000,BUTLER,3370.44,289.50
2017-08-14T00:00:00.000,KEOKUK,3654.54,357.08
2014-08-18T00:00:00.000,Black Hawk,86417.51,6371.86
2014-06-09T00:00:00.000,Jackson,18527.36,1551.56
2017-01-31T00:00:00.000,CALHOUN,8160.95,661.86
2016-10-13T00:00:00.000,SCOTT,154322.96,10796.27
2012-12-21T00:00:00.000,Howard,10297.83,812.50
2017-07-20T00:00:00.000,BLACK HAWK,77949.56,4691.70
2013-05-06T00:00:00.000,Black Hawk,198516.14,16438.33
2018-12-14T00:00:00.000,Black Hawk,13255.99,1033.30
2020-01-07T00:00:00.000,AUDUBON,5102.89,387.60
2019-03-04T00:00:00.000,Henry,4477.32,330.00
2014-08-20T00:00:00.000,Monroe,4068.87,329.99
2015-11-17T00:00:00.000,Plymouth,21934.92,1683.23
2015-07-07T00:00:00.000,Polk,176797.70,12196.33
2015-01-26T00:00:00.000,Van Buren,3370.12,221.38
2017-01-25T00:00:00.000,Buchanan,7601.07,581.60
2017-10-16T00:00:00.000,DES MOINES,68678.68,4249.62
2014-01-15T00:00:00.000,Marshall,4049.70,243.00
2016-05-04T00:00:00.000,Kossuth,31812.53,2722.89
2014-09-09T00:00:00.000,Hardin,14681.76,1223.25
2019-12-09T00:00:00.000,WOODBURY,3.46,0.40
2018-07-20T00:00:00.000,STORY,21839.82,1546.02
2018-10-16T00:00:00.000,JOHNSON,152344.31,9573.70
2012-09-25T00:00:00.000,Wapello,3316.89,213.00
2017-04-24T00:00:00.000,Linn,1451.73,103.60
2016-09-07T00:00:00.000,POCAHONTAS,6546.75,563.12
2013-08-29T00:00:00.000,Polk,557337.86,32729.78
2017-03-01T00:00:00.000,Black Hawk,2489.34,189.00
2015-12-18T00:00:00.000,Hardin,21657.42,1618.11
2013-09-03T00:00:00.000,Fayette,1414.30,141.62
2014-10-21T00:00:00.000,Floyd,21806.93,1679.42
2016-07-26T00:00:00.000,Henry,629.01,54.26
2016-01-13T00:00:00.000,Mahaska,7742.63,586.90
2013-02-19T00:00:00.000,Lee,43832.97,3054.26
2014-04-16T00:00:00.000,Jones,7312.91,614.62
2014-01-30T00:00:00.000,Story,1211.80,93.28
2017-09-20T00:00:00.000,POCAHONTAS,4281.21,420.56
2018-04-06T00:00:00.000,Black Hawk,7727.95,751.77
2017-07-12T00:00:00.000,HUMBOLDT,18890.05,1306.69
2016-08-22T00:00:00.000,Osceola,3200.12,227.20
2016-03-29T00:00:00.000,Chickasaw,3643.68,290.75
2017-05-10T00:00:00.000,Kossuth,1582.92,152.35
2016-12-09T00:00:00.000,WRIGHT,13693.96,1010.49
2015-03-05T00:00:00.000,Winnebago,1237.91,122.82
2016-06-07T00:00:00.000,Chickasaw,11043.04,838.50
2019-10-01T00:00:00.000,OSCEOLA,4298.15,306.69
2015-08-11T00:00:00.000,Black Hawk,8457.85,675.77
2016-03-08T00:00:00.000,Madison,10770.33,805.38
2015-12-07T00:00:00.000,Cedar,1490.93,112.55
2017-02-06T00:00:00.000,CHICKASAW,13337.48,1564.00
2013-10-16T00:00:00.000,Iowa,15983.19,1598.43
2017-03-15T00:00:00.000,MONROE,4980.87,298.26
2013-07-16T00:00:00.000,Ringgold,2594.97,222.75
2017-01-13T00:00:00.000,Madison,1318.92,90.00
2018-07-18T00:00:00.000,HUMBOLDT,30514.02,2008.35
2016-09-12T00:00:00.000,BOONE,5566.27,286.88
2013-10-29T00:00:00.000,Emmet,9586.90,886.45
2014-12-16T00:00:00.000,Tama,17040.76,1629.13
2014-01-20T00:00:00.000,Franklin,4357.34,401.85
2014-11-03T00:00:00.000,Grundy,7098.32,567.72
2018-05-03T00:00:00.000,BLACK HAWK,97010.62,6183.82
2016-07-27T00:00:00.000,Buchanan,4223.12,306.48
2015-06-23T00:00:00.000,Story,13347.03,1027.97
2015-09-02T00:00:00.000,Marion,56035.74,3191.63
2017-02-09T00:00:00.000,WINNEBAGO,2852.08,230.00
2013-04-16T00:00:00.000,Warren,21940.71,2070.69
2016-03-22T00:00:00.000,Madison,5840.84,525.35
2017-03-27T00:00:00.000,Mitchell,3146.05,248.75
2019-03-08T00:00:00.000,MILLS,16224.81,1020.03
2016-05-05T00:00:00.000,Warren,27081.28,1799.15
2014-10-14T00:00:00.000,,1176.96,121.50
2013-06-14T00:00:00.000,Buena Vista,929.73,88.34
2016-03-03T00:00:00.000,Carroll,33345.49,2521.30
2017-04-03T00:00:00.000,LINN,82796.31,5327.71
2018-06-15T00:00:00.000,OBRIEN,0.00,7.00
2017-05-31T00:00:00.000,MARION,37108.22,2495.03
2017-03-06T00:00:00.000,LYON,14261.69,1044.74
2018-10-29T00:00:00.000,JACKSON,15412.08,1135.60
2015-12-15T00:00:00.000,Clay,34333.26,2657.81
2015-12-17T00:00:00.000,Johnson,23721.35,1594.57
2014-12-09T00:00:00.000,Mills,6435.07,617.10
2019-06-10T00:00:00.000,HANCOCK,8106.72,314.25
2019-10-23T00:00:00.000,LEE,76621.08,5377.32
2016-10-04T00:00:00.000,MADISON,1813.71,146.10
2014-05-20T00:00:00.000,Montgomery,8727.13,664.09
2018-06-15T00:00:00.000,Scott,24944.04,713.99
2015-07-22T00:00:00.000,Woodbury,168693.73,11603.27
2015-01-21T00:00:00.000,Plymouth,1576.60,124.50
2016-02-15T00:00:00.000,Jackson,21045.93,1610.87
2018-05-07T00:00:00.000,IOWA,1072.66,76.85
2014-09-10T00:00:00.000,Davis,1694.43,168.00
2014-09-17T00:00:00.000,Scott,209586.28,13037.68
2017-05-04T00:00:00.000,BOONE,1653.22,156.25
2018-02-19T00:00:00.000,LOUISA,6138.85,443.28
2013-10-14T00:00:00.000,Muscatine,102737.37,4731.91
2019-06-07T00:00:00.000,Hardin,5103.81,359.75
2020-02-13T00:00:00.000,WOODBURY,115.50,8.25
2017-08-17T00:00:00.000,Polk,17345.06,1237.86
2016-09-19T00:00:00.000,CLAYTON,11310.44,981.50
2017-10-25T00:00:00.000,HUMBOLDT,12475.14,870.20
2013-07-04T00:00:00.000,Cedar,7368.49,600.36
2016-10-11T00:00:00.000,LINN,200527.09,14029.14
2013-12-16T00:00:00.000,Jefferson,14871.33,942.09
2018-12-10T00:00:00.000,Des Moines,4061.40,284.40
2019-03-18T00:00:00.000,POLK,300299.84,16085.75
2012-02-02T00:00:00.000,Benton,4828.51,417.00
2012-03-09T00:00:00.000,Buena Vista,1761.24,120.10
2017-03-01T00:00:00.000,HUMBOLDT,12602.60,949.75
2016-09-06T00:00:00.000,LINN,197848.90,15441.27
2019-11-27T00:00:00.000,JASPER,5758.16,292.13
2013-05-22T00:00:00.000,Black Hawk,34675.24,2630.79
2014-12-09T00:00:00.000,Emmet,18354.80,1345.25
2016-10-14T00:00:00.000,WARREN,13137.39,752.62
2013-05-29T00:00:00.000,Kossuth,4300.16,286.52
2016-10-17T00:00:00.000,FLOYD,17165.37,1211.65
2020-02-19T00:00:00.000,WOODBURY,1037.98,69.30
2013-12-30T00:00:00.000,Webster,4207.60,300.78
2017-07-24T00:00:00.000,Linn,9102.18,1230.62
2013-07-30T00:00:00.000,Lyon,7928.15,584.36
2014-05-27T00:00:00.000,Hardin,15824.57,1353.10
2019-12-10T00:00:00.000,Black Hawk,1328.04,68.36
2016-11-23T00:00:00.000,Polk,13233.53,599.22
2014-05-05T00:00:00.000,Jones,2964.42,249.00
2018-05-08T00:00:00.000,Plymouth,16756.81,1238.18
2015-10-21T00:00:00.000,Lucas,14603.23,1283.21
2017-10-09T00:00:00.000,JACKSON,20645.77,1562.86
2017-08-07T00:00:00.000,JEFFERSON,13773.61,981.28
2016-01-14T00:00:00.000,Dallas,4438.05,345.08
2013-03-04T00:00:00.000,Winnebago,10673.75,871.57
2013-02-13T00:00:00.000,Keokuk,1936.26,212.49
2014-12-17T00:00:00.000,Dubuque,209488.40,14462.37
2019-04-26T00:00:00.000,RINGGOLD,3098.60,263.55
2016-07-01T00:00:00.000,Iowa,5562.66,406.50
2016-09-01T00:00:00.000,OBRIEN,43.68,0.75
2019-12-11T00:00:00.000,PLYMOUTH,3177.05,212.79
2012-03-28T00:00:00.000,Hardin,5101.08,531.60
2018-02-23T00:00:00.000,BUTLER,2559.33,270.75
2019-09-09T00:00:00.000,HARDIN,18405.08,1284.81
2014-09-30T00:00:00.000,Mitchell,12628.92,1284.99
2014-08-25T00:00:00.000,Harrison,7862.87,612.45
2012-08-23T00:00:00.000,Muscatine,2609.01,221.64
2012-11-17T00:00:00.000,Bremer,22651.51,1781.21
2017-07-27T00:00:00.000,POWESHIEK,18551.31,1296.55
2016-04-12T00:00:00.000,,65993.83,5096.54
2013-06-25T00:00:00.000,Jones,20318.15,1637.49
2018-12-27T00:00:00.000,APPANOOSE,26324.31,1711.79
2016-04-05T00:00:00.000,Howard,5437.92,494.25
2015-10-28T00:00:00.000,Fayette,20759.98,1705.70
2015-08-24T00:00:00.000,Keokuk,3051.58,292.49
2015-07-15T00:00:00.000,Monroe,4303.14,353.00
2015-03-31T00:00:00.000,Chickasaw,12008.13,861.95
2012-07-18T00:00:00.000,Van Buren,4609.34,364.49
2018-06-20T00:00:00.000,Kossuth,2819.78,212.75
2016-02-01T00:00:00.000,Van Buren,1704.34,101.64
2016-02-23T00:00:00.000,Montgomery,10539.12,793.78
2017-12-07T00:00:00.000,Cerro Gord,37694.43,2343.91
2019-06-20T00:00:00.000,Cerro Gord,44593.80,3205.36
2019-07-26T00:00:00.000,CASS,21309.43,1625.75
2016-09-01T00:00:00.000,Scott,3159.25,192.87
2012-08-29T00:00:00.000,O'Brien,25687.16,2140.02
2014-07-23T00:00:00.000,Greene,1358.38,93.37
2013-02-12T00:00:00.000,Clay,1280.88,120.28
2018-08-24T00:00:00.000,FRANKLIN,14116.33,1143.00
2013-11-18T00:00:00.000,Muscatine,60411.30,4281.14
2018-05-18T00:00:00.000,FREMONT,1234.98,115.80
2016-05-23T00:00:00.000,Franklin,5556.26,450.63
2017-04-17T00:00:00.000,JOHNSON,90817.74,6393.08
2019-02-15T00:00:00.000,MILLS,11484.25,839.12
2017-07-24T00:00:00.000,APPANOOSE,0.00,0.60
2017-08-23T00:00:00.000,WINNESHIEK,166.56,12.00
2015-05-07T00:00:00.000,Polk,373813.14,22813.91
2015-06-08T00:00:00.000,Scott,87707.77,5777.93
2016-04-05T00:00:00.000,Dubuque,163347.67,11342.93
2020-01-21T00:00:00.000,Black Hawk,1057.91,44.10
2013-10-29T00:00:00.000,Mills,9823.19,755.80
2013-07-16T00:00:00.000,Wright,4549.74,414.87
2014-06-26T00:00:00.000,Warren,39942.27,3137.92
2013-04-08T00:00:00.000,Delaware,18612.51,1340.74
2013-05-28T00:00:00.000,Ringgold,1014.30,109.50
2018-10-08T00:00:00.000,DICKINSON,198.00,12.00
2015-09-08T00:00:00.000,Polk,255900.97,17434.24
2016-09-08T00:00:00.000,DALLAS,4970.76,401.47
2016-05-03T00:00:00.000,Chickasaw,6542.98,606.95
2020-01-03T00:00:00.000,POLK,316616.90,17531.39
2017-03-30T00:00:00.000,LINN,53181.78,4024.85
2016-10-12T00:00:00.000,POLK,61298.57,3840.11
2019-03-11T00:00:00.000,DELAWARE,9237.38,610.50
2018-12-31T00:00:00.000,PLYMOUTH,23.36,0.75
2013-03-06T00:00:00.000,Warren,2075.75,158.69
2013-02-20T00:00:00.000,Polk,206704.43,15020.24
2017-02-27T00:00:00.000,BUCHANAN,19355.54,1396.27
2012-02-14T00:00:00.000,Franklin,9621.57,786.60
2016-05-16T00:00:00.000,Jackson,23297.73,1813.16
2019-11-26T00:00:00.000,SIOUX,30443.53,2248.54
2013-10-11T00:00:00.000,Mahaska,17104.98,949.50
2013-04-02T00:00:00.000,Marshall,2724.06,223.20
2015-01-07T00:00:00.000,Boone,17584.74,1415.69
2014-01-27T00:00:00.000,Keokuk,5252.32,500.27
2016-01-25T00:00:00.000,Butler,3242.04,288.00
2015-06-08T00:00:00.000,Jasper,13747.06,954.49
2018-01-04T00:00:00.000,IOWA,4492.89,277.50
2012-10-09T00:00:00.000,Delaware,891.78,81.00
2016-12-28T00:00:00.000,MARSHALL,1769.08,131.05
2018-09-17T00:00:00.000,WEBSTER,23.99,0.75
2017-07-10T00:00:00.000,MITCHELL,6212.31,474.23
2014-03-31T00:00:00.000,Shelby,14228.08,1200.63
2015-07-28T00:00:00.000,Adair,2638.53,253.00
2016-03-14T00:00:00.000,Franklin,2945.06,241.49
2016-02-10T00:00:00.000,Hancock,5979.16,604.50
2017-06-19T00:00:00.000,BUCHANAN,21333.21,1444.62
2012-06-26T00:00:00.000,Warren,22017.56,1823.86
2012-11-14T00:00:00.000,Story,17603.15,1101.20
2012-07-16T00:00:00.000,Monona,5225.74,470.22
2013-12-17T00:00:00.000,Howard,24185.78,1694.40
2013-03-18T00:00:00.000,Clayton,4117.32,338.00
2015-07-27T00:00:00.000,Shelby,11525.46,828.34
2013-07-25T00:00:00.000,Carroll,49285.43,4006.89
2017-12-20T00:00:00.000,Hardin,13958.64,1045.50
2017-04-19T00:00:00.000,LINN,78454.51,4753.35
2016-11-21T00:00:00.000,DUBUQUE,17637.62,1336.25
2019-06-04T00:00:00.000,JOHNSON,92735.46,5673.40
2019-10-14T00:00:00.000,POCAHONTAS,1531.32,196.50
2018-06-11T00:00:00.000,Delaware,12158.11,776.18
2018-06-13T00:00:00.000,Hardin,16026.96,1316.40
2018-07-13T00:00:00.000,MILLS,13350.43,956.89
2015-07-28T00:00:00.000,Cherokee,16517.13,1527.58
2019-05-31T00:00:00.000,WINNESHIEK,25937.84,1685.39
2017-01-24T00:00:00.000,DUBUQUE,137852.60,8999.17
2017-09-06T00:00:00.000,MONROE,7247.08,416.85
2019-09-05T00:00:00.000,PLYMOUTH,2334.48,168.71
2019-10-15T00:00:00.000,POWESHIEK,27786.33,1589.90
2016-12-02T00:00:00.000,WINNEBAGO,12816.92,1055.19
2015-09-02T00:00:00.000,Lee,868.80,45.00
2019-07-15T00:00:00.000,SAC,15570.34,1120.95
2017-11-21T00:00:00.000,OSCEOLA,8946.24,734.90
2013-04-01T00:00:00.000,Pocahontas,1813.05,187.50
2019-02-19T00:00:00.000,Black Hawk,2789.12,163.26
2016-12-13T00:00:00.000,WEBSTER,3010.51,243.50
2012-09-18T00:00:00.000,Clayton,2815.98,268.50
2015-03-02T00:00:00.000,Louisa,5625.19,388.26
2018-05-29T00:00:00.000,CRAWFORD,1713.22,103.00
2019-06-07T00:00:00.000,CLARKE,11870.20,825.18
2017-09-05T00:00:00.000,JONES,10699.13,826.21
2020-01-20T00:00:00.000,CHICKASAW,7327.10,511.70
2012-09-17T00:00:00.000,Hancock,2946.44,236.50
2014-05-13T00:00:00.000,Pottawattamie,3203.11,183.85
2015-06-22T00:00:00.000,Fayette,1157.86,120.20
2017-12-08T00:00:00.000,DECATUR,8316.49,538.66
2015-06-29T00:00:00.000,Lyon,14086.90,1092.14
2013-06-04T00:00:00.000,Mitchell,884.02,61.50
2018-08-02T00:00:00.000,MARSHALL,53372.69,3664.79
2019-10-01T00:00:00.000,OBRIEN,10821.90,755.98
2019-02-11T00:00:00.000,CLAYTON,10780.22,790.30
2018-01-03T00:00:00.000,MUSCATINE,13212.55,685.05
2017-06-07T00:00:00.000,DUBUQUE,0.00,2.00
2014-09-22T00:00:00.000,Jackson,14912.49,1199.09
2017-11-02T00:00:00.000,MARION,12.00,0.38
2016-04-05T00:00:00.000,Story,28313.05,2536.68
2014-10-30T00:00:00.000,Clinton,64533.40,5192.09
2012-10-31T00:00:00.000,Van Buren,2535.02,174.86
2015-04-20T00:00:00.000,Black Hawk,61347.56,4416.49
2016-09-09T00:00:00.000,BUTLER,1585.68,147.00
2018-04-13T00:00:00.000,HARDIN,16435.03,1363.92
2016-10-21T00:00:00.000,Polk,19707.44,1355.45
2014-03-19T00:00:00.000,Jasper,686.43,60.75
2018-12-10T00:00:00.000,CHICKASAW,8093.73,622.50
2016-01-27T00:00:00.000,Mahaska,15308.64,1054.30
2018-05-07T00:00:00.000,BREMER,32933.75,3289.49
2014-05-07T00:00:00.000,Polk,155768.59,11256.96
2012-11-15T00:00:00.000,Warren,12456.81,955.59
2017-05-09T00:00:00.000,Black Hawk,4024.21,233.81
2017-08-18T00:00:00.000,Madison,1234.20,84.00
2014-06-24T00:00:00.000,Union,18725.04,1473.00
2016-09-08T00:00:00.000,CERRO GORD,80455.91,5649.18
2012-01-17T00:00:00.000,Jackson,15959.55,1349.14
2012-05-02T00:00:00.000,Mahaska,17024.55,1332.71
2012-08-28T00:00:00.000,Des Moines,50401.82,3966.59
2016-05-25T00:00:00.000,Mahaska,12994.46,1036.63
2019-07-10T00:00:00.000,WOODBURY,3753.89,298.65
2016-09-28T00:00:00.000,Polk,50174.21,2929.96
2019-05-24T00:00:00.000,ADAIR,3050.49,265.25
2016-08-03T00:00:00.000,Clay,40914.85,3021.66
2016-07-18T00:00:00.000,Buchanan,9275.61,669.74
2016-03-22T00:00:00.000,Taylor,3755.16,263.15
2013-12-18T00:00:00.000,Sac,10489.36,743.14
2014-12-23T00:00:00.000,Black Hawk,182952.49,11129.36
2018-03-19T00:00:00.000,Henry,3960.66,322.50
2013-01-25T00:00:00.000,Scott,1974.00,54.00
2014-12-17T00:00:00.000,Story,161385.70,10259.10
2013-12-02T00:00:00.000,Fayette,1025.86,122.07
2019-10-18T00:00:00.000,MONROE,7257.91,546.25
2019-08-27T00:00:00.000,HARDIN,2392.20,154.82
2014-07-15T00:00:00.000,Union,13219.16,1116.10
2016-12-13T00:00:00.000,WARREN,42244.95,3190.77
2019-06-25T00:00:00.000,Dallas,80966.34,4840.50
2018-05-16T00:00:00.000,CLAY,22093.79,1642.65
2019-12-20T00:00:00.000,APPANOOSE,23243.20,1477.22
2014-04-14T00:00:00.000,Wapello,4214.03,299.30
2015-06-29T00:00:00.000,Henry,7614.61,519.95
2016-03-08T00:00:00.000,Taylor,3659.40,286.55
2018-11-02T00:00:00.000,CLARKE,12820.59,876.75
2017-05-26T00:00:00.000,MUSCATINE,49334.82,2748.67
2013-08-06T00:00:00.000,Union,16524.12,1399.32
2019-04-19T00:00:00.000,MARION,21998.28,1520.81
2015-10-19T00:00:00.000,Adair,5251.27,449.11
2015-02-23T00:00:00.000,Buchanan,15303.61,1163.10
2017-01-03T00:00:00.000,MONONA,6142.95,400.12
2013-01-23T00:00:00.000,Mahaska,9819.83,769.02
2019-06-19T00:00:00.000,WAPELLO,39113.23,2386.69
2013-01-15T00:00:00.000,Kossuth,5913.78,468.09
2018-06-06T00:00:00.000,MAHASKA,15958.52,1435.75
2013-12-30T00:00:00.000,Cedar,1431.79,117.37
2013-08-12T00:00:00.000,Adair,5964.50,498.50
2019-10-28T00:00:00.000,CALHOUN,2813.88,176.20
2017-11-29T00:00:00.000,,27978.42,1720.48
2019-02-27T00:00:00.000,HUMBOLDT,14528.43,1496.75
2013-12-27T00:00:00.000,Des Moines,93982.26,6124.40
2012-12-17T00:00:00.000,Polk,299477.47,16364.25
2015-03-18T00:00:00.000,Davis,1499.12,134.50
2015-06-19T00:00:00.000,Madison,220.60,6.00
2019-12-27T00:00:00.000,ADAMS,2866.31,180.57
2012-12-31T00:00:00.000,Warren,20640.85,1473.76
2017-08-25T00:00:00.000,DECATUR,2756.13,186.61
2013-02-07T00:00:00.000,Tama,10874.61,929.98
2017-05-22T00:00:00.000,FLOYD,47116.49,3542.99
2012-03-27T00:00:00.000,Audubon,1310.77,151.37
2017-01-11T00:00:00.000,CLAY,26108.12,2048.18
2020-01-22T00:00:00.000,LINN,121024.92,7451.04
2012-09-10T00:00:00.000,Cerro Gordo,98908.84,8061.15
2012-03-20T00:00:00.000,Lee,59438.46,4456.54
2013-12-10T00:00:00.000,Chickasaw,9325.39,915.25
2019-10-29T00:00:00.000,LYON,12006.11,738.28
2015-03-24T00:00:00.000,Floyd,20431.29,1355.32
2019-09-11T00:00:00.000,CLAY,29837.22,1959.49
2019-02-11T00:00:00.000,MILLS,2186.22,244.50
2015-12-18T00:00:00.000,Guthrie,2827.06,205.50
2013-10-04T00:00:00.000,Bremer,118171.18,8270.25
2016-02-01T00:00:00.000,Audubon,615.26,44.00
2018-03-27T00:00:00.000,DUBUQUE,240578.95,14126.58
2016-01-05T00:00:00.000,Clayton,1857.12,108.13
2013-12-30T00:00:00.000,Crawford,983.37,66.75
2014-09-09T00:00:00.000,Sioux,36913.87,3111.10
2017-01-30T00:00:00.000,DUBUQUE,9186.47,724.05
2013-05-20T00:00:00.000,Linn,57908.21,3727.64
2018-02-27T00:00:00.000,,1134.93,131.03
2017-05-10T00:00:00.000,IOWA,7009.14,647.84
2018-08-14T00:00:00.000,OBRIEN,23792.59,1757.86
2017-04-12T00:00:00.000,Buchanan,3818.43,302.34
2018-03-26T00:00:00.000,IOWA,1028.67,105.25
2014-03-19T00:00:00.000,Scott,198913.47,14648.93
2013-04-01T00:00:00.000,Hancock,2116.50,204.75
2019-03-15T00:00:00.000,BUTLER,2717.16,225.00
2014-02-20T00:00:00.000,Marion,3081.52,200.66
2015-11-16T00:00:00.000,Washington,28993.26,1875.10
2018-06-15T00:00:00.000,FRANKLIN,9689.68,773.73
2014-12-08T00:00:00.000,Grundy,3633.05,324.99
2014-08-06T00:00:00.000,Winnebago,9571.09,827.19
2018-10-25T00:00:00.000,WINNEBAGO,2385.13,119.87
2012-03-06T00:00:00.000,Marshall,1936.71,150.30
2018-06-11T00:00:00.000,Poweshiek,1186.10,89.13
2013-01-22T00:00:00.000,Taylor,1633.03,139.50
2015-01-16T00:00:00.000,Cerro Gordo,1705.62,171.00
2014-04-15T00:00:00.000,Poweshiek,23833.49,1659.50
2012-04-05T00:00:00.000,Mahaska,120.00,12.00
2019-08-16T00:00:00.000,PAGE,27270.58,1954.08
2018-06-29T00:00:00.000,Henry,8083.86,649.50
2012-09-17T00:00:00.000,Pocahontas,4060.47,348.75
2012-04-10T00:00:00.000,Grundy,4841.04,377.28
2017-06-12T00:00:00.000,POTTAWATTA,130367.94,7637.69
2013-05-07T00:00:00.000,Linn,20222.96,1355.56
2016-09-20T00:00:00.000,,28668.15,1781.68
2019-01-28T00:00:00.000,VAN BUREN,5744.62,386.17
2013-12-17T00:00:00.000,Story,20566.70,1567.75
2013-05-15T00:00:00.000,Union,2213.19,177.70
2019-05-14T00:00:00.000,DUBUQUE,144.00,10.50
2012-12-04T00:00:00.000,Carroll,43007.75,3227.32
2015-11-09T00:00:00.000,Butler,1462.92,142.50
2019-01-29T00:00:00.000,OSCEOLA,8171.48,635.97
2020-01-10T00:00:00.000,IOWA,1211.19,96.00
2014-06-16T00:00:00.000,Cedar,6287.08,321.38
2013-10-15T00:00:00.000,Linn,42800.79,3157.14
2015-04-13T00:00:00.000,Franklin,11941.50,1278.95
2019-10-28T00:00:00.000,GRUNDY,4979.31,355.21
2020-02-28T00:00:00.000,POCAHONTAS,5567.17,454.92
2017-07-05T00:00:00.000,CEDAR,7175.16,558.50
2019-03-11T00:00:00.000,Polk,2948.11,156.72
2016-12-26T00:00:00.000,DUBUQUE,16130.51,1249.15
2013-08-26T00:00:00.000,Delaware,15238.67,1132.50
2012-07-16T00:00:00.000,Delaware,11341.36,828.77
2015-05-05T00:00:00.000,Dickinson,58666.10,4372.87
2016-07-06T00:00:00.000,Monroe,6656.59,475.48
2013-07-03T00:00:00.000,Hancock,2761.62,306.25
2016-09-12T00:00:00.000,LEE,57245.66,3740.53
2017-07-26T00:00:00.000,WARREN,10865.78,761.25
2017-04-14T00:00:00.000,TAYLOR,588.99,50.00
2014-10-15T00:00:00.000,Johnson,410155.55,25767.00
2017-01-19T00:00:00.000,Webster,4423.73,319.25
2014-01-20T00:00:00.000,Washington,21337.92,1406.21
2019-10-11T00:00:00.000,DECATUR,4902.39,287.61
2012-07-19T00:00:00.000,Linn,203165.34,15807.88
2016-10-31T00:00:00.000,CERRO GORD,2430.96,192.00
2017-10-31T00:00:00.000,CALHOUN,4371.35,181.37
2018-10-01T00:00:00.000,Adair,5290.86,408.79
2018-11-28T00:00:00.000,WAYNE,6771.83,519.74
2016-12-14T00:00:00.000,WEBSTER,54473.43,3444.34
2013-01-10T00:00:00.000,Johnson,81504.45,5506.59
2013-08-20T00:00:00.000,Mills,5773.92,471.00
2014-08-14T00:00:00.000,Polk,354225.14,23474.06
2018-09-10T00:00:00.000,MITCHELL,6992.43,476.11
2016-01-06T00:00:00.000,Winneshiek,27897.39,2053.86
2015-08-06T00:00:00.000,Iowa,7268.93,561.04
2012-12-17T00:00:00.000,Plymouth,41895.35,3139.64
2019-08-19T00:00:00.000,CARROLL,32117.45,2606.90
2016-09-16T00:00:00.000,FAYETTE,20264.58,1893.62
2012-03-19T00:00:00.000,Ringgold,2345.21,221.00
2013-03-20T00:00:00.000,Sioux,1953.86,173.12
2013-04-08T00:00:00.000,Monona,4747.85,391.48
2013-03-27T00:00:00.000,Mills,5728.86,468.00
2018-08-07T00:00:00.000,BUENA VIST,54366.65,3692.56
2012-12-21T00:00:00.000,Boone,20579.98,1541.90
2014-05-27T00:00:00.000,Union,18982.91,1554.23
2012-11-14T00:00:00.000,Clay,17700.97,1399.42
2018-02-28T00:00:00.000,SCOTT,183280.40,11434.88
2018-01-15T00:00:00.000,BLACK HAWK,174102.42,12454.37
2012-03-28T00:00:00.000,Union,2910.12,227.90
2018-07-30T00:00:00.000,JOHNSON,122964.12,8727.24
2015-12-10T00:00:00.000,Cedar,6790.95,584.56
2016-04-11T00:00:00.000,Shelby,1718.49,122.25
2017-05-19T00:00:00.000,STORY,27183.96,1899.46
2016-03-23T00:00:00.000,Hancock,3826.34,357.00
2012-11-01T00:00:00.000,Des Moines,4903.24,318.24
2015-01-20T00:00:00.000,Linn,88602.00,6410.13
2017-11-17T00:00:00.000,MADISON,23421.49,1783.53
2013-02-13T00:00:00.000,Pottawattamie,10204.86,717.01
2015-08-19T00:00:00.000,Marion,38160.78,2938.98
